subject,run,trial,trial_type,congruency,accuracy_label,correctness,StimVar,behav_unlabeled,Rsponse,Stimulus,cond,label
sub-07,sub-07_task-simon_run-1_events.tsv,43,congruent_correct,congruent,correct,correct,congruent,1,1,541,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,44,incongruent_correct,incongruent,correct,correct,incongruent,1,2,602,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,45,congruent_correct,congruent,correct,correct,congruent,1,1,496,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,46,congruent_correct,congruent,correct,correct,congruent,1,1,477,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,47,incongruent_correct,incongruent,correct,correct,incongruent,1,2,545,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,48,congruent_correct,congruent,correct,correct,congruent,1,1,478,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,49,incongruent_correct,incongruent,correct,correct,incongruent,1,2,539,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,50,congruent_correct,congruent,correct,correct,congruent,1,1,559,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,51,congruent_correct,congruent,correct,correct,congruent,1,1,451,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,52,congruent_correct,congruent,correct,correct,congruent,1,1,458,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,53,incongruent_correct,incongruent,correct,correct,incongruent,1,2,565,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,54,incongruent_correct,incongruent,correct,correct,incongruent,1,2,514,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,55,congruent_correct,congruent,correct,correct,congruent,1,1,470,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,56,incongruent_correct,incongruent,correct,correct,incongruent,1,2,669,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,57,congruent_correct,congruent,correct,correct,congruent,1,1,466,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,58,congruent_correct,congruent,correct,correct,congruent,1,1,518,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,59,incongruent_correct,incongruent,correct,correct,incongruent,1,2,537,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,60,incongruent_correct,incongruent,correct,correct,incongruent,1,2,560,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,61,incongruent_correct,incongruent,correct,correct,incongruent,1,2,508,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,62,incongruent_correct,incongruent,correct,correct,incongruent,1,2,480,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,63,incongruent_correct,incongruent,correct,correct,incongruent,1,2,445,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,64,congruent_correct,congruent,correct,correct,congruent,1,1,675,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,65,congruent_correct,congruent,correct,correct,congruent,1,1,503,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,66,congruent_correct,congruent,correct,correct,congruent,1,1,484,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,67,incongruent_correct,incongruent,correct,correct,incongruent,1,2,475,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,68,incongruent_correct,incongruent,correct,correct,incongruent,1,2,533,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,69,incongruent_correct,incongruent,correct,correct,incongruent,1,2,474,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,70,incongruent_correct,incongruent,correct,correct,incongruent,1,2,583,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,71,incongruent_correct,incongruent,correct,correct,incongruent,1,2,476,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,72,congruent_correct,congruent,correct,correct,congruent,1,1,713,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,73,incongruent_correct,incongruent,correct,correct,incongruent,1,2,590,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,74,incongruent_correct,incongruent,correct,correct,incongruent,1,2,442,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,75,congruent_correct,congruent,correct,correct,congruent,1,1,479,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,76,congruent_correct,congruent,correct,correct,congruent,1,1,525,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,77,congruent_correct,congruent,correct,correct,congruent,1,1,465,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,78,incongruent_correct,incongruent,correct,correct,incongruent,1,2,534,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,79,congruent_correct,congruent,correct,correct,congruent,1,1,466,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,80,incongruent_correct,incongruent,correct,correct,incongruent,1,2,630,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,81,congruent_correct,congruent,correct,correct,congruent,1,1,443,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,82,congruent_correct,congruent,correct,correct,congruent,1,1,416,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,83,incongruent_correct,incongruent,correct,correct,incongruent,1,2,525,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,84,congruent_correct,congruent,correct,correct,congruent,1,1,432,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,85,congruent_correct,congruent,correct,correct,congruent,1,1,462,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,86,incongruent_correct,incongruent,correct,correct,incongruent,1,2,690,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,87,congruent_correct,congruent,correct,correct,congruent,1,1,462,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,88,incongruent_correct,incongruent,correct,correct,incongruent,1,2,630,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,89,congruent_correct,congruent,correct,correct,congruent,1,1,444,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,90,congruent_correct,congruent,correct,correct,congruent,1,1,439,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,91,incongruent_correct,incongruent,correct,correct,incongruent,1,2,517,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,92,incongruent_correct,incongruent,correct,correct,incongruent,1,2,513,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,93,congruent_correct,congruent,correct,correct,congruent,1,1,437,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,94,congruent_correct,congruent,correct,correct,congruent,1,1,546,cond001,0
sub-07,sub-07_task-simon_run-1_events.tsv,95,incongruent_correct,incongruent,correct,correct,incongruent,1,2,568,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,96,incongruent_correct,incongruent,correct,correct,incongruent,1,2,486,cond003,1
sub-07,sub-07_task-simon_run-1_events.tsv,97,congruent_correct,congruent,correct,correct,congruent,1,1,561,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,1,congruent_correct,congruent,correct,correct,congruent,1,1,450,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,2,incongruent_incorrect,incongruent,incorrect,incorrect,congruent,1,1,450,cond004,1
sub-07,sub-07_task-simon_run-2_events.tsv,3,congruent_correct,congruent,correct,correct,congruent,1,1,439,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,4,incongruent_correct,incongruent,correct,correct,incongruent,1,2,572,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,5,incongruent_correct,incongruent,correct,correct,incongruent,1,2,482,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,6,incongruent_correct,incongruent,correct,correct,incongruent,1,2,518,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,7,incongruent_correct,incongruent,correct,correct,incongruent,1,2,402,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,8,congruent_correct,congruent,correct,correct,congruent,1,1,609,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,9,congruent_correct,congruent,correct,correct,congruent,1,1,453,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,10,incongruent_correct,incongruent,correct,correct,incongruent,1,2,515,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,11,congruent_correct,congruent,correct,correct,congruent,1,1,574,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,12,incongruent_correct,incongruent,correct,correct,incongruent,1,2,483,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,13,congruent_correct,congruent,correct,correct,congruent,1,1,415,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,14,congruent_correct,congruent,correct,correct,congruent,1,1,461,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,15,incongruent_correct,incongruent,correct,correct,incongruent,1,2,513,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,16,incongruent_correct,incongruent,correct,correct,incongruent,1,2,485,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,17,incongruent_correct,incongruent,correct,correct,incongruent,1,2,483,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,18,incongruent_correct,incongruent,correct,correct,incongruent,1,2,502,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,19,incongruent_correct,incongruent,correct,correct,incongruent,1,2,747,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,20,congruent_correct,congruent,correct,correct,congruent,1,1,570,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,21,congruent_correct,congruent,correct,correct,congruent,1,1,462,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,22,congruent_correct,congruent,correct,correct,congruent,1,1,436,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,23,congruent_correct,congruent,correct,correct,congruent,1,1,395,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,24,congruent_correct,congruent,correct,correct,congruent,1,1,541,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,25,congruent_correct,congruent,correct,correct,congruent,1,1,466,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,26,congruent_correct,congruent,correct,correct,congruent,1,1,542,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,27,incongruent_correct,incongruent,correct,correct,incongruent,1,2,619,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,28,incongruent_correct,incongruent,correct,correct,incongruent,1,2,495,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,29,congruent_correct,congruent,correct,correct,congruent,1,1,484,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,30,incongruent_correct,incongruent,correct,correct,incongruent,1,2,521,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,31,congruent_correct,congruent,correct,correct,congruent,1,1,605,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,32,congruent_correct,congruent,correct,correct,congruent,1,1,514,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,33,incongruent_correct,incongruent,correct,correct,incongruent,1,2,439,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,34,congruent_correct,congruent,correct,correct,congruent,1,1,443,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,35,incongruent_correct,incongruent,correct,correct,incongruent,1,2,520,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,36,incongruent_correct,incongruent,correct,correct,incongruent,1,2,491,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,37,incongruent_correct,incongruent,correct,correct,incongruent,1,2,416,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,38,congruent_correct,congruent,correct,correct,congruent,1,1,349,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,39,congruent_correct,congruent,correct,correct,congruent,1,1,499,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,40,congruent_correct,congruent,correct,correct,congruent,1,1,631,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,41,congruent_correct,congruent,correct,correct,congruent,1,1,388,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,42,congruent_correct,congruent,correct,correct,congruent,1,1,432,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,43,congruent_correct,congruent,correct,correct,congruent,1,1,404,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,44,congruent_correct,congruent,correct,correct,congruent,1,1,505,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,45,incongruent_correct,incongruent,correct,correct,incongruent,1,2,494,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,46,congruent_correct,congruent,correct,correct,congruent,1,1,371,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,47,incongruent_correct,incongruent,correct,correct,incongruent,1,2,519,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,48,congruent_correct,congruent,correct,correct,congruent,1,1,475,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,49,incongruent_correct,incongruent,correct,correct,incongruent,1,2,552,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,50,incongruent_correct,incongruent,correct,correct,incongruent,1,2,534,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,51,congruent_correct,congruent,correct,correct,congruent,1,1,402,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,52,incongruent_correct,incongruent,correct,correct,incongruent,1,2,527,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,53,incongruent_correct,incongruent,correct,correct,incongruent,1,2,411,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,54,incongruent_correct,incongruent,correct,correct,incongruent,1,2,496,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,55,incongruent_correct,incongruent,correct,correct,incongruent,1,2,403,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,56,incongruent_correct,incongruent,correct,correct,incongruent,1,2,425,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,57,incongruent_correct,incongruent,correct,correct,incongruent,1,2,478,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,58,incongruent_correct,incongruent,correct,correct,incongruent,1,2,483,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,59,incongruent_correct,incongruent,correct,correct,incongruent,1,2,519,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,60,congruent_incorrect,congruent,incorrect,incorrect,congruent,0,1,540,cond002,0
sub-07,sub-07_task-simon_run-2_events.tsv,61,congruent_correct,congruent,correct,correct,congruent,1,1,696,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,62,incongruent_correct,incongruent,correct,correct,incongruent,1,2,711,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,63,congruent_correct,congruent,correct,correct,congruent,1,1,522,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,64,congruent_correct,congruent,correct,correct,congruent,1,1,519,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,65,incongruent_correct,incongruent,correct,correct,incongruent,1,2,476,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,66,incongruent_correct,incongruent,correct,correct,incongruent,1,2,505,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,67,incongruent_correct,incongruent,correct,correct,incongruent,1,2,470,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,68,incongruent_correct,incongruent,correct,correct,incongruent,1,2,474,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,69,congruent_correct,congruent,correct,correct,congruent,1,1,441,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,70,incongruent_correct,incongruent,correct,correct,incongruent,1,2,638,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,71,incongruent_correct,incongruent,correct,correct,incongruent,1,2,498,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,72,congruent_correct,congruent,correct,correct,congruent,1,1,486,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,73,incongruent_correct,incongruent,correct,correct,incongruent,1,2,450,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,74,congruent_correct,congruent,correct,correct,congruent,1,1,913,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,75,congruent_correct,congruent,correct,correct,congruent,1,1,421,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,76,congruent_correct,congruent,correct,correct,congruent,1,1,482,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,77,congruent_correct,congruent,correct,correct,congruent,1,1,446,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,78,incongruent_correct,incongruent,correct,correct,incongruent,1,2,483,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,79,congruent_correct,congruent,correct,correct,congruent,1,1,493,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,80,congruent_correct,congruent,correct,correct,congruent,1,1,459,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,81,incongruent_correct,incongruent,correct,correct,incongruent,1,2,553,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,82,incongruent_correct,incongruent,correct,correct,incongruent,1,2,557,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,83,congruent_correct,congruent,correct,correct,congruent,1,1,594,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,84,incongruent_correct,incongruent,correct,correct,incongruent,1,2,496,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,85,congruent_correct,congruent,correct,correct,congruent,1,1,645,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,86,incongruent_correct,incongruent,correct,correct,incongruent,1,2,553,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,87,congruent_correct,congruent,correct,correct,congruent,1,1,414,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,88,congruent_correct,congruent,correct,correct,congruent,1,1,564,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,89,congruent_correct,congruent,correct,correct,congruent,1,1,393,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,90,incongruent_correct,incongruent,correct,correct,incongruent,1,2,709,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,91,congruent_correct,congruent,correct,correct,congruent,1,1,729,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,92,congruent_correct,congruent,correct,correct,congruent,1,1,608,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,93,incongruent_correct,incongruent,correct,correct,incongruent,1,2,550,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,94,congruent_correct,congruent,correct,correct,congruent,1,1,626,cond001,0
sub-07,sub-07_task-simon_run-2_events.tsv,95,incongruent_correct,incongruent,correct,correct,incongruent,1,2,471,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,96,incongruent_correct,incongruent,correct,correct,incongruent,1,2,411,cond003,1
sub-07,sub-07_task-simon_run-2_events.tsv,97,incongruent_correct,incongruent,correct,correct,incongruent,1,2,458,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,1,congruent_incorrect,congruent,incorrect,incorrect,incongruent,0,2,793,cond002,0
sub-08,sub-08_task-simon_run-1_events.tsv,2,incongruent_incorrect,incongruent,incorrect,incorrect,incongruent,0,2,793,cond004,1
sub-08,sub-08_task-simon_run-1_events.tsv,3,incongruent_incorrect,incongruent,incorrect,incorrect,incongruent,0,2,542,cond004,1
sub-08,sub-08_task-simon_run-1_events.tsv,4,congruent_correct,congruent,correct,correct,congruent,1,1,931,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,5,congruent_correct,congruent,correct,correct,congruent,1,1,966,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,6,incongruent_correct,incongruent,correct,correct,incongruent,1,2,764,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,7,incongruent_correct,incongruent,correct,correct,incongruent,1,2,713,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,8,incongruent_correct,incongruent,correct,correct,incongruent,1,2,662,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,9,incongruent_correct,incongruent,correct,correct,incongruent,1,2,547,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,10,congruent_correct,congruent,correct,correct,congruent,1,1,784,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,11,congruent_correct,congruent,correct,correct,congruent,1,1,492,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,12,congruent_correct,congruent,correct,correct,congruent,1,1,649,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,13,congruent_correct,congruent,correct,correct,congruent,1,1,693,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,14,congruent_correct,congruent,correct,correct,congruent,1,1,1021,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,15,congruent_correct,congruent,correct,correct,congruent,1,1,434,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,16,incongruent_correct,incongruent,correct,correct,incongruent,1,2,767,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,17,incongruent_correct,incongruent,correct,correct,incongruent,1,2,667,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,18,congruent_correct,congruent,correct,correct,congruent,1,1,682,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,19,incongruent_correct,incongruent,correct,correct,incongruent,1,2,780,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,20,congruent_correct,congruent,correct,correct,congruent,1,1,571,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,21,incongruent_correct,incongruent,correct,correct,incongruent,1,2,679,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,22,incongruent_correct,incongruent,correct,correct,incongruent,1,2,995,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,23,incongruent_correct,incongruent,correct,correct,incongruent,1,2,577,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,24,congruent_correct,congruent,correct,correct,congruent,1,1,878,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,25,congruent_correct,congruent,correct,correct,congruent,1,1,513,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,26,congruent_correct,congruent,correct,correct,congruent,1,1,663,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,27,congruent_correct,congruent,correct,correct,congruent,1,1,566,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,28,congruent_correct,congruent,correct,correct,congruent,1,1,758,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,29,incongruent_correct,incongruent,correct,correct,incongruent,1,2,875,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,30,incongruent_correct,incongruent,correct,correct,incongruent,1,2,737,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,31,congruent_correct,congruent,correct,correct,congruent,1,1,654,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,32,incongruent_correct,incongruent,correct,correct,incongruent,1,2,643,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,33,incongruent_correct,incongruent,correct,correct,incongruent,1,2,1150,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,34,incongruent_correct,incongruent,correct,correct,incongruent,1,2,620,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,35,incongruent_correct,incongruent,correct,correct,incongruent,1,2,424,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,36,congruent_correct,congruent,correct,correct,congruent,1,1,516,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,37,congruent_correct,congruent,correct,correct,congruent,1,1,386,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,38,incongruent_correct,incongruent,correct,correct,incongruent,1,2,679,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,39,incongruent_correct,incongruent,correct,correct,incongruent,1,2,867,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,40,incongruent_correct,incongruent,correct,correct,incongruent,1,2,1081,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,41,congruent_correct,congruent,correct,correct,congruent,1,1,694,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,42,congruent_correct,congruent,correct,correct,congruent,1,1,715,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,43,congruent_correct,congruent,correct,correct,congruent,1,1,784,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,44,incongruent_correct,incongruent,correct,correct,incongruent,1,2,685,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,45,congruent_correct,congruent,correct,correct,congruent,1,1,585,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,46,congruent_correct,congruent,correct,correct,congruent,1,1,630,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,47,incongruent_correct,incongruent,correct,correct,incongruent,1,2,620,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,48,congruent_correct,congruent,correct,correct,congruent,1,1,761,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,49,incongruent_correct,incongruent,correct,correct,incongruent,1,2,581,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,50,congruent_correct,congruent,correct,correct,congruent,1,1,570,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,51,congruent_correct,congruent,correct,correct,congruent,1,1,564,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,52,congruent_correct,congruent,correct,correct,congruent,1,1,562,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,53,incongruent_correct,incongruent,correct,correct,incongruent,1,2,752,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,54,incongruent_correct,incongruent,correct,correct,incongruent,1,2,596,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,55,congruent_correct,congruent,correct,correct,congruent,1,1,847,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,56,incongruent_incorrect,incongruent,incorrect,incorrect,incongruent,0,2,0,cond004,1
sub-08,sub-08_task-simon_run-1_events.tsv,57,congruent_correct,congruent,correct,correct,congruent,1,1,770,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,58,congruent_correct,congruent,correct,correct,congruent,1,1,576,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,59,incongruent_correct,incongruent,correct,correct,incongruent,1,2,557,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,60,incongruent_incorrect,incongruent,incorrect,incorrect,incongruent,0,2,546,cond004,1
sub-08,sub-08_task-simon_run-1_events.tsv,61,incongruent_correct,incongruent,correct,correct,incongruent,1,2,616,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,62,incongruent_correct,incongruent,correct,correct,incongruent,1,2,675,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,63,incongruent_correct,incongruent,correct,correct,incongruent,1,2,695,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,64,congruent_correct,congruent,correct,correct,congruent,1,1,749,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,65,congruent_correct,congruent,correct,correct,congruent,1,1,634,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,66,congruent_correct,congruent,correct,correct,congruent,1,1,814,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,67,incongruent_correct,incongruent,correct,correct,incongruent,1,2,816,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,68,incongruent_correct,incongruent,correct,correct,incongruent,1,2,687,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,69,incongruent_correct,incongruent,correct,correct,incongruent,1,2,653,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,70,incongruent_correct,incongruent,correct,correct,incongruent,1,2,914,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,71,incongruent_correct,incongruent,correct,correct,incongruent,1,2,654,cond003,1
sub-08,sub-08_task-simon_run-1_events.tsv,72,congruent_correct,congruent,correct,correct,congruent,1,1,700,cond001,0
sub-08,sub-08_task-simon_run-1_events.tsv,73,incongruent_correct,incongruent,correct,correct,incongruent,1,2,744,cond003,1
